"geocodigo","demanda_prob_zona","dist_rest_nearest_m","cubierta_actual","dist_nuevo_m","cubierta_nuevo","cubierta_despues","mejora_cobertura","dist_mejor_m","mejora_dist_m"
"13121061002",7.03336363805917,243.886284618524,1,10629.2142288723,0,1,0,243.886284618524,0
"13121021003",5.75707820497618,580.942286165351,0,8404.31925778612,0,0,0,580.942286165351,0
"13106111001",2.61629599639599,235.832187582581,1,10321.6623641119,0,1,0,235.832187582581,0
"13106131004",2.53992075685422,37.976090489818,1,8386.61120860734,0,1,0,37.976090489818,0
"13106101002",5.58960183344073,169.176100844708,1,9944.53427697914,0,1,0,169.176100844708,0
"13106111002",5.84892241421046,171.330141442952,1,10318.9659270052,0,1,0,171.330141442952,0
"13106131001",3.82409048217283,68.286325529986,1,8823.7096454253,0,1,0,68.286325529986,0
"13106101004",8.42614270665485,110.56825949687,1,9974.85772448826,0,1,0,110.56825949687,0
"13106081001",5.68018641987399,573.858357647699,0,12699.5151937444,0,0,0,573.858357647699,0
"13106081005",8.58599785918413,467.062380513475,0,12185.6273511533,0,0,0,467.062380513475,0
"13106091001",4.86137280525175,385.547029602439,0,11092.8354094161,0,0,0,385.547029602439,0
"13105071002",5.79936692912379,765.038646219578,0,17546.6021229002,0,0,0,765.038646219578,0
"13106091002",4.6837559691081,355.005737324866,1,10773.5736806464,0,1,0,355.005737324866,0
"13106081006",3.79922412511271,295.427110231306,1,11687.9189496893,0,1,0,295.427110231306,0
"13106051001",5.5736163181878,356.301575049412,1,9450.74336818015,0,1,0,356.301575049412,0
"13106081002",4.13314377706278,595.956332411343,0,11598.9176992704,0,0,0,595.956332411343,0
"13106081003",7.3391276694557,267.734181859259,1,12238.2615834574,0,1,0,267.734181859259,0
"13106061002",8.64638758347298,505.209817497981,0,10278.5334675496,0,0,0,505.209817497981,0
"13106051003",4.80098308096291,260.244109887296,1,9402.2153782737,0,1,0,260.244109887296,0
"13106041001",10.1365928387182,141.959453643216,1,10090.3824781956,0,1,0,141.959453643216,0
"13106021001",3.08698061217667,518.864594683751,0,9285.21831058992,0,0,0,518.864594683751,0
"13108011005",10.1210831676072,268.20221503936,1,5930.62420036179,0,1,0,268.20221503936,0
"13106041002",10.6587863369806,391.366372024045,0,9790.68736990802,0,0,0,391.366372024045,0
"13106141002",9.0708918218563,576.294404013215,0,12122.1714226236,0,0,0,576.294404013215,0
"13106061004",2.82943619976838,445.769169790999,0,10874.8058738182,0,0,0,445.769169790999,0
"13106031003",4.52034847985594,498.637392770259,0,10238.75943066,0,0,0,498.637392770259,0
"13106101001",6.87554772712077,354.274547636349,1,10412.7259970847,0,1,0,354.274547636349,0
"13114031007",5.00766828558025,135.02908356667,1,4559.12976636017,0,1,0,135.02908356667,0
"13106031002",3.86316618612443,734.774084614964,0,10096.0527650277,0,0,0,734.774084614964,0
"13106101005",5.99812055657113,130.451579721419,1,9346.23984070252,0,1,0,130.451579721419,0
"13119201002",6.3872856203207,196.227757970178,1,14991.2149431054,0,1,0,196.227757970178,0
"13106121002",5.05497515664833,18.4045502639843,1,8305.79061260979,0,1,0,18.4045502639843,0
"13106121001",6.11712383678737,308.767998693306,1,8859.326096529,0,1,0,308.767998693306,0
"13106111004",5.18641161539464,149.418079614444,1,9427.0453300652,0,1,0,149.418079614444,0
"13106131002",8.28049690101705,113.216034846222,1,8725.98537874423,0,1,0,113.216034846222,0
"13106131003",8.1224179168492,124.043261480422,1,8736.77790847542,0,1,0,124.043261480422,0
"13106011001",2.97685817376761,399.986359713301,0,8289.12794820859,0,0,0,399.986359713301,0
"13106101003",8.90926050096558,316.094670950131,1,9425.32404908397,0,1,0,316.094670950131,0
"13106051002",3.31788249916342,524.683598713715,0,9812.45156568396,0,0,0,524.683598713715,0
"13106061001",3.14737033646551,135.831383921939,1,10633.6932385966,0,1,0,135.831383921939,0
"13106031001",5.24147283459917,677.373594430848,0,10711.6657145561,0,0,0,677.373594430848,0
"13106071001",4.64112792843362,145.881290604061,1,11097.6415366169,0,1,0,145.881290604061,0
"13106081004",3.90579422679891,169.779122179872,1,12970.0960700976,0,1,0,169.779122179872,0
"13106021002",3.11362313759822,364.24105578146,1,8980.15493029244,0,1,0,364.24105578146,0
"13129071002",4.06209023864582,441.623846362764,0,6906.87770848276,0,0,0,441.623846362764,0
"13106071003",9.95719983421312,553.160303049163,0,11496.8784669516,0,0,0,553.160303049163,0
"13106141001",8.4190380332091,304.320459669984,1,11840.5820737211,0,1,0,304.320459669984,0
"13109041003",4.46987150773797,341.110707377526,1,13026.822071285,0,1,0,341.110707377526,0
"13106071002",8.57356468065408,159.551303230759,1,11250.5369110939,0,1,0,159.551303230759,0
"13106061003",6.27165048423235,288.034543259244,1,10674.6195342156,0,1,0,288.034543259244,0
"13109021001",5.6083322783143,300.203945476929,1,11392.5311265895,0,1,0,300.203945476929,0
"13109021004",6.11216172571829,208.067742814603,1,11170.9900125768,0,1,0,208.067742814603,0
"13109031003",8.76857019039639,323.557861776253,1,10951.9537269139,0,1,0,323.557861776253,0
"13109021003",5.01245706648073,336.112312305007,1,11674.8860224886,0,1,0,336.112312305007,0
"13109021005",3.59462932667078,379.117905908875,0,12094.6121576342,0,0,0,379.117905908875,0
"13109021002",5.82795024256732,245.509666530225,1,11808.7273040002,0,1,0,245.509666530225,0
"13124101004",3.43770760980139,209.67444899217,1,14217.046163975,0,1,0,209.67444899217,0
"13109031001",8.06288599643631,262.874362201278,1,11447.8625955726,0,1,0,262.874362201278,0
"13109011001",5.83925410837446,457.981200863314,0,12713.8020615828,0,0,0,457.981200863314,0
"13109031002",8.76534051445149,153.253731456125,1,11806.4889667287,0,1,0,153.253731456125,0
"13109011003",6.46419640371211,268.595798871141,1,12479.7465999025,0,1,0,268.595798871141,0
"13109041001",5.65193290357041,172.023714243039,1,12472.6294689891,0,1,0,172.023714243039,0
"13109041002",7.06330129149057,465.70445390747,0,12194.9098214091,0,0,0,465.70445390747,0
"13109041004",4.8687364869328,115.435147082261,1,12828.0518734902,0,1,0,115.435147082261,0
"13109011002",8.34386780364238,217.300887403152,1,13273.8883025962,0,1,0,217.300887403152,0
"13109011004",6.09762818396625,212.898811344807,1,12998.1026679416,0,1,0,212.898811344807,0
"13109061001",6.53524927449985,426.814986796993,0,13990.3252113618,0,0,0,426.814986796993,0
"13109061002",9.44357246287994,173.43485312202,1,13837.4596465471,0,1,0,173.43485312202,0
"13109061003",5.06090220565419,297.840260852145,1,13701.915915613,0,1,0,297.840260852145,0
"13109051003",6.1589920269193,151.517702920245,1,13579.2718664362,0,1,0,151.517702920245,0
"13105051003",5.48658295512716,205.747592051685,1,15348.3203090068,0,1,0,205.747592051685,0
"13109061004",3.30234365365757,533.659008741995,0,14279.264876915,0,0,0,533.659008741995,0
"13109051001",8.1323240292516,33.9460445408119,1,13535.592925137,0,1,0,33.9460445408119,0
"13109051002",5.97167082211525,452.787625362681,0,14036.6055152962,0,0,0,452.787625362681,0
"13105021001",4.94225759778236,936.603499892224,0,14742.4323900958,0,0,0,936.603499892224,0
"13105011001",3.86173114215761,1305.06075622732,0,15119.7432437536,0,0,0,1305.06075622732,0
"13105091004",4.09868869821567,259.567892317097,1,16379.4879584496,0,1,0,259.567892317097,0
"13105021002",6.36671102048566,877.087683297926,0,14724.507872482,0,0,0,877.087683297926,0
"13105021003",4.5130259105229,320.967109834198,1,14554.1457824882,0,1,0,320.967109834198,0
"13105011002",7.70856780936301,330.081618316192,1,15233.2033567667,0,1,0,330.081618316192,0
"13105011005",9.55006653072849,969.364156751599,0,15893.4452428855,0,0,0,969.364156751599,0
"13105031001",4.98558697946155,174.869456790118,1,14997.3261881496,0,1,0,174.869456790118,0
"13105031002",2.39394833777513,358.512782155118,1,15796.0250270787,0,1,0,358.512782155118,0
"13105041001",4.66874087593249,657.332348755979,0,14326.5130668951,0,0,0,657.332348755979,0
"13105041002",6.84875039166662,536.2062670276,0,14635.6458786784,0,0,0,536.2062670276,0
"13105051001",3.4622884048026,152.933121300815,1,15077.1088844102,0,1,0,152.933121300815,0
"13105051002",3.87527157393236,555.825756198767,0,14940.6066272835,0,0,0,555.825756198767,0
"13105051004",5.60573875474492,286.005227088295,1,15368.7020489014,0,1,0,286.005227088295,0
"13105051005",5.38502971681656,426.705595529353,0,15625.0342632955,0,0,0,426.705595529353,0
"13105091001",5.32815990336263,409.381284400598,0,16287.5052178662,0,0,0,409.381284400598,0
"13105061001",5.788534583704,470.720494316559,0,15878.6638622752,0,0,0,470.720494316559,0
"13105091002",7.2928765538783,184.43442762256,1,16976.0129937396,0,1,0,184.43442762256,0
"13105061002",5.38232163046161,621.128941009775,0,16254.6043054251,0,0,0,621.128941009775,0
"13105061004",7.14528584753356,282.344261340252,1,16776.2220495162,0,1,0,282.344261340252,0
"13105091003",5.89279590836954,209.779371340884,1,16875.7552917197,0,1,0,209.779371340884,0
"13105061005",6.99498705483388,796.847895016661,0,16679.2990723762,0,0,0,796.847895016661,0
"13129071004",2.10094143514998,166.296836639604,1,7826.04783566216,0,1,0,166.296836639604,0
"13105061003",6.29359268890203,639.029078400734,0,16265.8193648912,0,0,0,639.029078400734,0
"13105081001",3.7398672561849,164.173819658853,1,17287.4214545217,0,1,0,164.173819658853,0
"13105071004",6.25026330722284,391.017904702624,0,17253.89107427,0,0,0,391.017904702624,0
"13105071003",5.28212243532849,956.887785443702,0,17135.722626466,0,0,0,956.887785443702,0
"13105081004",7.36870297181688,127.937137995088,1,17662.7644249686,0,1,0,127.937137995088,0
"13105081005",6.71199203074169,347.489855413142,1,18130.6050659215,0,1,0,347.489855413142,0
"13105071005",4.91517673423287,693.115712467278,0,17491.1166018761,0,0,0,693.115712467278,0
"13105101001",6.89343381652328,220.936471560388,1,18081.1981485436,0,1,0,220.936471560388,0
"13105101002",8.65098186088534,596.001855600841,0,17985.5343895375,0,0,0,596.001855600841,0
"13105101003",7.54608262806605,289.714919465269,1,17916.7388532782,0,1,0,289.714919465269,0
"13105081002",4.92330099329771,290.207782810181,1,17679.6163448828,0,1,0,290.207782810181,0
"13105081003",6.35858676142081,291.149303103486,1,18158.441967196,0,1,0,291.149303103486,0
"13103071004",4.30884195268497,85.594746159829,1,14360.1323847597,0,1,0,85.594746159829,0
"13105011003",0.710872668174175,960.790029222116,0,16889.4547421355,0,0,0,960.790029222116,0
"13116051001",2.43311697223265,258.122196125019,1,12099.4634224074,0,1,0,258.122196125019,0
"13116051002",4.05326757969365,138.114637582158,1,11894.7215924805,0,1,0,138.114637582158,0
"13116041002",4.30883737573139,268.741115666562,1,12417.9743421813,0,1,0,268.741115666562,0
"13116061001",3.24377048817138,231.573308041768,1,11717.6070619567,0,1,0,231.573308041768,0
"13116041003",4.51468092186134,91.6676807663433,1,12402.5702546538,0,1,0,91.6676807663433,0
"13116061002",4.75868647373448,366.670592491602,1,11613.6525641922,0,1,0,366.670592491602,0
"13124011004",4.36891866977066,478.379849616922,0,14387.057680947,0,0,0,478.379849616922,0
"13116041004",5.12989871141827,385.675575636572,0,12346.1955196564,0,0,0,385.675575636572,0
"13116041001",4.49617813119798,198.799486927315,1,12792.9388130589,0,1,0,198.799486927315,0
"13119011004",5.24946329096158,267.787405774482,1,16550.1082935994,0,1,0,267.787405774482,0
"13116061003",4.09027316102038,454.426271063107,0,11494.2666183945,0,0,0,454.426271063107,0
"13116071001",3.6022620572741,461.729347867814,0,12183.0561230704,0,0,0,461.729347867814,0
"13116031003",4.88936243279451,363.54932519255,1,12990.5860994768,0,1,0,363.54932519255,0
"13116031004",3.27152467416643,409.796310943011,0,13310.6342734867,0,0,0,409.796310943011,0
"13116071003",6.33604937778645,462.405091999756,0,12791.813602771,0,0,0,462.405091999756,0
"13116021001",7.18833417271775,267.826443585393,1,13661.9430717203,0,1,0,267.826443585393,0
"13116071002",3.59301066194242,500.208887287855,0,12020.2732798429,0,0,0,500.208887287855,0
"13116031001",5.79599917529945,208.009164375276,1,13197.8034549212,0,1,0,208.009164375276,0
"13116031002",5.00616129885701,221.251263428794,1,13081.7268606798,0,1,0,221.251263428794,0
"13116071004",6.32679798245476,909.827218860744,0,12622.6627644773,0,0,0,909.827218860744,0
"13116021002",6.39849629627531,423.106288459283,0,13671.6038384497,0,0,0,423.106288459283,0
"13104061001",4.03202023254817,459.790972606567,0,8524.19041539336,0,0,0,459.790972606567,0
"13116011004",5.98218350634957,474.754317931135,0,14103.0611291799,0,0,0,474.754317931135,0
"13116011001",5.66416679182297,259.914593503945,1,14324.1610194631,0,1,0,259.914593503945,0
"13103071002",4.01075273667754,48.4770142047733,1,13885.4519772363,0,1,0,48.4770142047733,0
"13103091003",6.72906811442036,1232.43223789078,0,16302.6746649457,0,0,0,1232.43223789078,0
"13116011005",3.56178720269799,290.546234433509,1,14284.1943507831,0,1,0,290.546234433509,0
"13116011003",5.23744618214908,657.028203259013,0,14728.8564562095,0,0,0,657.028203259013,0
"13116011002",4.16312789925739,250.203491702779,1,14340.8361136154,0,1,0,250.203491702779,0
"13103081001",3.89775862952671,384.739231112301,0,13047.9934628299,0,0,0,384.739231112301,0
"13103091004",4.47349050881903,401.454544374527,0,15279.7130097039,0,0,0,401.454544374527,0
"13116071005",0.0370055813267323,467.414509462324,0,13777.9050331741,0,0,0,467.414509462324,0
"13105011004",4.73238090527379,810.818211990507,0,18033.2405220585,0,0,0,810.818211990507,0
"13103011002",2.63760530120651,201.381786469996,1,11528.3912561925,0,1,0,201.381786469996,0
"13103011005",5.17835851056945,30.9068315339743,1,12392.9885153323,0,1,0,30.9068315339743,0
"13103061001",2.8097867978173,270.008229234986,1,14884.1818165122,0,1,0,270.008229234986,0
"13103081002",4.21629439825667,388.376576159346,0,12911.2984616619,0,0,0,388.376576159346,0
"13103071003",5.16114036090837,399.788807006403,0,13766.0713434398,0,0,0,399.788807006403,0
"13103011003",3.86439846455837,298.010533272998,1,11677.5925360062,0,1,0,298.010533272998,0
"13103011004",4.34543052071476,166.139141001219,1,11776.5765414432,0,1,0,166.139141001219,0
"13103071005",3.59106033868875,169.9226034794,1,14255.8724996171,0,1,0,169.9226034794,0
"13114141002",10.5249546612838,456.469742088968,0,5945.33902504489,0,0,0,456.469742088968,0
"13103061003",2.63222462943742,196.0407201514,1,14775.0580447723,0,1,0,196.0407201514,0
"13103051001",5.47967612963833,414.752000012308,0,14086.6992435975,0,0,0,414.752000012308,0
"13103021002",2.80871066346348,213.183211043861,1,12486.2719192043,0,1,0,213.183211043861,0
"13103021003",1.8466465511507,361.027133606935,1,11535.7365835978,0,1,0,361.027133606935,0
"13103021004",3.47268555976883,160.029126767895,1,11988.1056491155,0,1,0,160.029126767895,0
"13103051002",5.43125008371654,261.974891704246,1,13633.0893588336,0,1,0,261.974891704246,0
"13124061015",5.66024031000062,253.222442780768,1,15343.209763543,0,1,0,253.222442780768,0
"13103021005",4.19584784553414,152.790960562055,1,12780.3359720954,0,1,0,152.790960562055,0
"13103031001",3.88376888292709,246.276056166685,1,12097.4340779131,0,1,0,246.276056166685,0
"13103041003",5.27843900547447,381.526216551007,0,12636.6754681952,0,0,0,381.526216551007,0
"13103061002",2.87220259033871,339.717758719005,1,14964.9465654522,0,1,0,339.717758719005,0
"13103041002",3.70943511760866,160.754546391716,1,12977.4814337286,0,1,0,160.754546391716,0
"13103041001",3.15307365668505,227.795561641008,1,13270.8089320841,0,1,0,227.795561641008,0
"13103071001",2.79472091686385,305.251099543516,1,14430.419515699,0,1,0,305.251099543516,0
"13103031002",4.01505727409281,474.053726875098,0,12139.5257463036,0,0,0,474.053726875098,0
"13103031003",3.67715108699414,489.28323398852,0,12135.62569437,0,0,0,489.28323398852,0
"13103091001",3.4586958131692,718.118495704662,0,15384.4100067874,0,0,0,718.118495704662,0
"13103091002",2.61500647977634,468.836884039445,0,15028.8024399404,0,0,0,468.836884039445,0
"13104081004",5.24804593036199,443.244550821529,0,11004.5566990481,0,0,0,443.244550821529,0
"13103091005",5.13423700206293,650.153287371539,0,15591.4173414016,0,0,0,650.153287371539,0
"13103061004",3.17890088117667,196.575216355892,1,14810.8480558745,0,1,0,196.575216355892,0
"13103081003",5.96716499191762,408.847504609289,0,13341.798850216,0,0,0,408.847504609289,0
"13103021001",5.50980789154522,208.871276690163,1,12991.7245877116,0,1,0,208.871276690163,0
"13103011006",3.67499881828651,492.708362266994,0,12037.1014377516,0,0,0,492.708362266994,0
"13104041003",3.48017912907327,267.652635357672,1,8094.85300541994,0,1,0,267.652635357672,0
"13103011001",2.46757607330336,541.243589706547,0,12553.8942324008,0,0,0,541.243589706547,0
"13104021001",2.2604497996925,160.417925673032,1,10243.7920955514,0,1,0,160.417925673032,0
"13104101002",5.15792422889965,316.14341581719,1,8850.79424797992,0,1,0,316.14341581719,0
"13104081001",3.11228506009,774.004209137204,0,11393.08436126,0,0,0,774.004209137204,0
"13104021002",4.82583193173019,353.60844554547,1,10607.4377400753,0,1,0,353.60844554547,0
"13104021003",5.09372794840592,242.517373172986,1,9947.40377741688,0,1,0,242.517373172986,0
"13104031002",5.24804593036199,474.843565324365,0,9059.44591304986,0,0,0,474.843565324365,0
"13104031001",5.51717649089338,142.895521222198,1,9375.87267987674,0,1,0,142.895521222198,0
"13104021004",4.86533733511094,245.285438536767,1,9971.36908358919,0,1,0,245.285438536767,0
"13104081003",3.51721544474272,200.111952549021,1,10452.5780313655,0,1,0,200.111952549021,0
"13104031005",3.65054618115277,175.403739569411,1,8609.19681684158,0,1,0,175.403739569411,0
"13104081002",4.54435593264232,569.167578685863,0,10763.5807521257,0,0,0,569.167578685863,0
"13104031004",3.01105246392682,166.179138110895,1,8339.57244451523,0,1,0,166.179138110895,0
"13104011001",4.134487372567,375.137036404614,0,9660.77563150868,0,0,0,375.137036404614,0
"13104031003",3.48882093606281,121.025938591108,1,8994.53494659107,0,1,0,121.025938591108,0
"13104071003",1.64317787186822,284.21796080015,1,9916.42696017248,0,1,0,284.21796080015,0
"13104071002",4.58879951144567,439.981592731332,0,10007.5847707868,0,0,0,439.981592731332,0
"13104071001",0.0148145262677826,601.898629166149,0,10101.3095253035,0,0,0,601.898629166149,0
"13104011002",4.51966505552935,212.527365481922,1,8941.07950292953,0,1,0,212.527365481922,0
"13104041001",3.748075145749,284.981832001129,1,8640.2956100743,0,1,0,284.981832001129,0
"13104041002",4.6912666514645,379.454835513263,0,8352.08267243929,0,0,0,379.454835513263,0
"13104041004",3.47771004136197,178.034860190614,1,7865.77396380206,0,1,0,178.034860190614,0
"13104011003",2.71476193857116,279.408112691361,1,9316.72659719911,0,1,0,279.408112691361,0
"13104071004",1.94934474806906,126.574009858357,1,9567.09716333224,0,1,0,126.574009858357,0
"13124061014",6.01083254893283,261.924873437031,1,15059.5238570062,0,1,0,261.924873437031,0
"13104091001",6.18383017294359,85.0386064691362,1,8713.06295407242,0,1,0,85.0386064691362,0
"13104091002",4.18140003908164,57.8605347367211,1,8254.04384323128,0,1,0,57.8605347367211,0
"13104101003",4.4776905644373,277.600418385354,1,9195.35268565566,0,1,0,277.600418385354,0
"13104051001",3.61474440933896,279.058241560508,1,7947.78869830005,0,1,0,279.058241560508,0
"13104101001",3.90239312770507,208.4701056603,1,9493.17487332675,0,1,0,208.4701056603,0
"13104051003",3.61227532162766,605.587858099236,0,7445.97538113756,0,0,0,605.587858099236,0
"13104051004",4.15670916196867,780.535011633647,0,7405.11105792235,0,0,0,780.535011633647,0
"13104051002",4.82830101944149,385.826972322061,0,7800.96824276618,0,0,0,385.826972322061,0
"13104091003",4.87891731752308,92.8775447995055,1,8151.52893180109,0,1,0,92.8775447995055,0
"13104061003",3.67523705826574,545.774808742168,0,8786.51817569696,0,0,0,545.774808742168,0
"13104051005",4.04189658339336,127.774019294217,1,7588.5061119894,0,1,0,127.774019294217,0
"13104051006",6.23815010259213,570.278353174125,0,7142.90697534614,0,0,0,570.278353174125,0
"13104061002",4.21349817932851,492.892228258142,0,8289.4194554856,0,0,0,492.892228258142,0
"13119081002",3.44442813989664,320.367595495589,1,18522.0758745656,0,1,0,320.367595495589,0
"13108051001",2.82467719924071,412.892007377373,0,7085.79967971433,0,0,0,412.892007377373,0
"13108041001",3.1170532175635,300.030550215502,1,7223.4566575453,0,1,0,300.030550215502,0
"13108031003",5.67534337788789,124.525369510382,1,7239.79364633993,0,1,0,124.525369510382,0
"13108061002",12.6728760830799,114.595476212996,1,6030.430843332,0,1,0,114.595476212996,0
"13108031005",7.66837323612156,512.537430078298,0,7987.93825560238,0,0,0,512.537430078298,0
"13108051002",3.27786002764103,245.3561765725,1,6687.93232136888,0,1,0,245.3561765725,0
"13108011004",8.39606465950272,95.4611394229322,1,5667.4807573793,0,1,0,95.4611394229322,0
"13108051004",2.46083148755013,519.565332113135,0,5828.13414149086,0,0,0,519.565332113135,0
"13108051003",9.12375608288388,160.284029927028,1,6275.32145681433,0,1,0,160.284029927028,0
"13108031004",4.60492228858391,362.075818962725,1,7584.06205681118,0,1,0,362.075818962725,0
"13108041002",9.24070649021299,247.732065517799,1,6712.2672170264,0,1,0,247.732065517799,0
"13125011006",3.9073881839067,204.760949452593,1,13350.8832551466,0,1,0,204.760949452593,0
"13108031001",3.85773913064789,430.577655091716,0,7827.25874033636,0,0,0,430.577655091716,0
"13108061001",8.39281603707691,280.093842044317,1,6348.75420703235,0,1,0,280.093842044317,0
"13108051005",10.9949626001497,215.670951644426,1,5824.91052827089,0,1,0,215.670951644426,0
"13128071007",5.03665050427664,169.662560700737,1,14854.1465583367,0,1,0,169.662560700737,0
"13108031002",5.02237027030033,246.886548680738,1,7027.44865366737,0,1,0,246.886548680738,0
"13108021002",4.41975081031281,453.310379051972,0,7581.21836496352,0,0,0,453.310379051972,0
"13108021001",4.31741920389983,241.221439457876,1,7328.85754510197,0,1,0,241.221439457876,0
"13108021004",7.90389836199269,148.887704598614,1,6763.40064441694,0,1,0,148.887704598614,0
"13108071001",5.64935439848142,146.869557379615,1,5402.0616308596,0,1,0,146.869557379615,0
"13108021005",5.30012748770698,235.607096743766,1,6603.06812787586,0,1,0,235.607096743766,0
"13108021003",6.04731064564299,552.561494131872,0,7028.04668001735,0,0,0,552.561494131872,0
"13108011002",4.229706398403,423.643767001802,0,6325.46139746816,0,0,0,423.643767001802,0
"13108011003",9.40313761150343,224.537370702853,1,5640.60464383281,0,1,0,224.537370702853,0
"13108071002",2.61838967520185,163.957970166998,1,5235.38722215393,0,1,0,163.957970166998,0
"13124021001",11.1713599391884,295.358198713005,1,16102.4470162461,0,1,0,295.358198713005,0
"13124021003",7.13082404525022,159.967832733335,1,15743.0847864584,0,1,0,159.967832733335,0
"13124041005",3.36632004983781,361.224915199874,1,15123.7050623125,0,1,0,361.224915199874,0
"13124041001",6.06159703601804,216.116615126978,1,14609.0103080323,0,1,0,216.116615126978,0
"13124101002",3.80733653139055,100.867389920718,1,14165.5135876947,0,1,0,100.867389920718,0
"13124101003",5.56505689671586,240.15967512452,1,13567.7849958992,0,1,0,240.15967512452,0
"13124101001",7.09909624082197,344.964469677553,1,13880.9624272427,0,1,0,344.964469677553,0
"13124041004",6.59779693085554,188.235488361884,1,15237.6247249331,0,1,0,188.235488361884,0
"13124021006",8.6489994871422,301.37840363616,1,16295.6042321627,0,1,0,301.37840363616,0
"13124031002",6.12346625465314,291.384730433929,1,14855.3869877134,0,1,0,291.384730433929,0
"13124031004",2.88723020297117,428.935539384729,0,15049.7200381115,0,0,0,428.935539384729,0
"13124031001",3.66456141146341,325.73800669959,1,15378.2937199864,0,1,0,325.73800669959,0
"13124091003",5.28585221774722,236.543356211005,1,14949.4511868411,0,1,0,236.543356211005,0
"13124051004",2.9284763487279,76.0359248735564,1,13686.8587530425,0,1,0,76.0359248735564,0
"13124051003",7.08957789949349,284.335566118826,1,14271.9794453075,0,1,0,284.335566118826,0
"13124021004",8.07313983676938,131.221290438241,1,15876.6218434762,0,1,0,131.221290438241,0
"13124051002",2.07182562916502,428.302650722811,0,13943.5884797368,0,0,0,428.302650722811,0
"13124011001",3.21878575924643,241.349199369005,1,14557.1967083989,0,1,0,241.349199369005,0
"13124051001",6.30272834967277,433.351978685044,0,13637.4525294145,0,0,0,433.351978685044,0
"13124031003",3.58524190039277,51.0203296354634,1,14688.0298079319,0,1,0,51.0203296354634,0
"13124091002",4.44347901017706,247.590369855437,1,15388.0607841838,0,1,0,247.590369855437,0
"13124091001",10.6557831172293,476.769649121264,0,16268.9115056952,0,0,0,476.769649121264,0
"13124011003",5.03837534320683,677.197247277804,0,13655.5335493089,0,0,0,677.197247277804,0
"13124091005",3.90410633489673,621.841710952719,0,15374.3796863058,0,0,0,621.841710952719,0
"13124071001",9.36446147699934,631.500318017721,0,23312.4357329486,0,0,0,631.500318017721,0
"13124091004",5.16370017069844,412.328763112185,0,14999.3083211148,0,0,0,412.328763112185,0
"13128031003",2.55203913989514,470.532336179615,0,10056.9768481809,0,0,0,470.532336179615,0
"13124061003",3.90251994467532,212.074353430698,1,14714.7082341543,0,1,0,212.074353430698,0
"13124061004",7.04515897329393,117.875520294737,1,14288.0081893454,0,1,0,117.875520294737,0
"13124071003",3.10139288286189,1989.14397181483,0,21203.414148745,0,0,0,1989.14397181483,0
"13124061005",4.05164062548811,296.918179190925,1,13764.614875456,0,1,0,296.918179190925,0
"13124061006",5.14942265870572,250.462796872257,1,13190.0191120472,0,1,0,250.462796872257,0
"13124061002",8.83777992349032,154.501160469913,1,15834.9828579787,0,1,0,154.501160469913,0
"13124061018",7.83676769377889,190.771712656061,1,13913.2100830086,0,1,0,190.771712656061,0
"13124061016",4.54659437456888,203.182528188199,1,14923.8086338432,0,1,0,203.182528188199,0
"13124061017",6.68504839303324,228.701322344143,1,14494.364292146,0,1,0,228.701322344143,0
"13124061019",4.60211803231833,189.104672983179,1,13398.0630337936,0,1,0,189.104672983179,0
"13124061024",7.42430623621157,369.805835534885,1,15503.6634108449,0,1,0,369.805835534885,0
"13119201010",5.99407899221564,156.327487699752,1,14709.8656265862,0,1,0,156.327487699752,0
"13124061012",7.40685594377603,148.17869073253,1,15668.9164994237,0,1,0,148.17869073253,0
"13124061023",5.5206379705163,323.014304021579,1,15048.4702856235,0,1,0,323.014304021579,0
"13124061022",8.0382392518983,188.147689150605,1,14666.2165957089,0,1,0,188.147689150605,0
"13113031002",5.81326530390752,369.288863879659,1,3648.35538231591,0,1,0,369.288863879659,0
"13124061007",5.23032855999777,287.641917208386,1,13320.700770692,0,1,0,287.641917208386,0
"13124061021",5.64279001756508,206.540075802412,1,14150.7795735371,0,1,0,206.540075802412,0
"13124061011",5.5206379705163,556.748414911074,0,15187.7471434132,0,0,0,556.748414911074,0
"13124061008",5.22715577955494,191.115366343751,1,13809.8681507163,0,1,0,191.115366343751,0
"13124061010",6.77388624543236,478.71089202891,0,14806.7197463174,0,0,0,478.71089202891,0
"13124061009",7.19903882477097,450.299408391478,0,14276.0591406138,0,0,0,450.299408391478,0
"13124061020",6.95790751111623,239.231527004638,1,13443.5533824912,0,1,0,239.231527004638,0
"13124021005",5.77604679616375,532.149866404093,0,16925.1570192222,0,0,0,532.149866404093,0
"13124021002",6.6295247352838,134.297265370518,1,15589.5697145717,0,1,0,134.297265370518,0
"13119201004",7.07152707552713,283.235837994152,1,14695.1264941694,0,1,0,283.235837994152,0
"13124061001",7.00549921775862,148.867147399355,1,16133.5862546672,0,1,0,148.867147399355,0
"13124061013",8.09534929986916,375.471079961407,0,15327.0486518946,0,0,0,375.471079961407,0
"13113051003",8.70776676783143,33.2184527781932,1,5050.07953437542,0,1,0,33.2184527781932,0
"13124071002",8.898062751904,1292.66971644512,0,23302.9739201611,0,0,0,1292.66971644512,0
"13113051001",7.80278014080409,692.395194380687,0,4849.59523687156,0,0,0,692.395194380687,0
"13113031004",5.77929797742392,457.634466933243,0,4049.57124962994,0,0,0,457.634466933243,0
